App Name,Size,Age Rating,Languages,Price,InApp Purchase,Average Rating,Rating Count,Privacy Data,App Link,Number of Versions,Last Version Date,First Version Date
"Aesthetics Medical Spa
            17+",70 MB,"17+

              Unrestricted Web Access
Frequent/Intense Medical/Treatment Information",English,Free,N/A,N/A,N/A,"Health & Fitness,Contact Info,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/aesthetics-medical-spa/id1563757730,14,"Mar 28, 2022","May 10, 2021"
"Aetheria
            12+",54.7 MB,"12+

              Infrequent/Mild Profanity or Crude Humor
Infrequent/Mild Medical/Treatment Information
Infrequent/Mild Mature/Suggestive Themes",English,Free,N/A,4.2,16 Ratings,N/A,https://apps.apple.com/us/app/aetheria/id1028767781,20,"Nov 23, 2020","Sep 26, 2015"
"Aetna Better Health - Medicaid
            17+",44.4 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Spanish",Free,N/A,1.8,75 Ratings,"Location,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/aetna-better-health-medicaid/id964515845,25,"Apr 8, 2022","Jan 22, 2016"
"Aetna Health
            12+",147.1 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,4.6,151.5K Ratings,"Health & Fitness,Financial Info,Location,Contact Info,User Content,Search History,Identifiers,Usage Data,Sensitive Info,Diagnostics,Other Data,Diagnostics",https://apps.apple.com/us/app/aetna-health/id1261033071,25,"Jun 8, 2022","Jul 16, 2021"
"Aetna International
            17+",28.2 MB,"17+

              Infrequent/Mild Alcohol, Tobacco, or Drug Use or References
Unrestricted Web Access
Frequent/Intense Medical/Treatment Information",English,Free,N/A,1.5,19 Ratings,"User Content,Identifiers,Financial Info,Location,Contact Info,User Content,Sensitive Info",https://apps.apple.com/us/app/aetna-international/id595697987,17,"Oct 1, 2021","Jan 28, 2013"
"Aetna Vision℠ Preferred
            17+",19.9 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Spanish",Free,N/A,1.2,66 Ratings,"Usage Data,Diagnostics",https://apps.apple.com/us/app/aetna-vision-preferred/id1532471390,6,"Apr 11, 2022","Oct 19, 2020"
"Aetoscan
            4+",75.6 MB,4+,"English, Japanese, Simplified Chinese, Thai, Traditional Chinese",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/aetoscan/id1418914998,12,"Nov 12, 2019","Sep 16, 2018"
"Aetrex SizeRight
            4+",180.1 MB,4+,English,Free,N/A,5.0,9 Ratings,N/A,https://apps.apple.com/us/app/aetrex-sizeright/id1536083899,5,"Apr 28, 2022","Jun 7, 2021"
"Aevo System™ App
            12+",65.2 MB,"12+

              Infrequent/Mild Medical/Treatment Information",,Free,N/A,N/A,N/A,"Health & Fitness,Contact Info,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/aevo-system-app/id1456801184,6,"May 10, 2022","Jul 15, 2019"
"AF East Cobb
            4+",43.7 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/af-east-cobb/id1525330804,1,N/A,N/A
"AF Fit Test
            4+",3.1 MB,4+,English,$1.99,N/A,5.0,1 Rating,N/A,https://apps.apple.com/us/app/af-fit-test/id1572133640,2,"Sep 26, 2021","Sep 16, 2021"
"AF Fitness Assessment
            4+",105 MB,4+,English,$0.99,N/A,5.0,3 Ratings,N/A,https://apps.apple.com/us/app/af-fitness-assessment/id838516772,8,"Aug 30, 2021","Mar 21, 2014"
"AF Heart Rate
            4+",43.7 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/af-heart-rate/id1484592532,6,"Aug 17, 2020","Oct 24, 2019"
"AF Hydro
            12+",28.8 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Czech, French, German, Italian, Japanese, Korean, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian


        more",Free,N/A,3.0,4 Ratings,N/A,https://apps.apple.com/us/app/af-hydro/id1342034454,8,"Aug 11, 2018","Feb 9, 2018"
"AF Indo HR
            4+",45.8 MB,4+,English,Free,N/A,N/A,N/A,"Contact Info,Location",https://apps.apple.com/us/app/af-indo-hr/id1583376975,1,N/A,N/A
"AF Live Gym Usage App
            4+",79.3 MB,4+,English,Free,N/A,2.2,5 Ratings,Contact Info,https://apps.apple.com/us/app/af-live-gym-usage-app/id1521345030,5,"Jan 19, 2021","Jul 1, 2020"
"AF Stroke Risk
            12+",38.3 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,1.0,1 Rating,"Other Data,Other Data",https://apps.apple.com/us/app/af-stroke-risk/id1508729810,5,"Aug 13, 2021","Aug 28, 2020"
"AF-EduApp
            17+",83.6 MB,"17+

              Infrequent/Mild Alcohol, Tobacco, or Drug Use or References
Frequent/Intense Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/af-eduapp/id1447675191,1,N/A,N/A
"AF.
            4+",50.5 MB,4+,English,Free,True,N/A,N/A,"Health & Fitness,Location,Contact Info,Contacts,Identifiers,User Content,Usage Data,Diagnostics",https://apps.apple.com/us/app/af/id1552144922,4,"Jun 16, 2021","Feb 6, 2021"
"AFA: Sports Venue Booking App
            4+",57.3 MB,4+,English,Free,N/A,N/A,N/A,"Usage Data,Purchases,Location,Contact Info,User Content,Identifiers,Diagnostics,Usage Data",https://apps.apple.com/us/app/afa-sports-venue-booking-app/id1526420132,10,"Feb 27, 2022","Aug 7, 2020"
"AFan
            4+",6.7 MB,4+,English,Free,N/A,1.0,1 Rating,N/A,https://apps.apple.com/us/app/afan/id834715548,3,"Jun 9, 2016","Mar 21, 2014"
"Afarm - Farm on smartphone
            4+",30.6 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/afarm-farm-on-smartphone/id1450244826,9,"May 14, 2021","Jan 23, 2019"
"Afasietherapie
            4+",15.8 MB,4+,Dutch,Free,N/A,N/A,N/A,Diagnostics,https://apps.apple.com/us/app/afasietherapie/id1459635403,6,"Jan 18, 2022","May 10, 2019"
"AFbham HR
            4+",46.5 MB,4+,English,Free,N/A,N/A,N/A,"Contact Info,Location",https://apps.apple.com/us/app/afbham-hr/id1555912901,1,N/A,N/A
"AFC Fitness.
            17+",211.1 MB,"17+

              Unrestricted Web Access","English, Arabic, Bulgarian, Catalan, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Icelandic, Italian, Japanese, Korean, Norwegian Bokmål, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish


        more",Free,N/A,4.6,34 Ratings,"Health & Fitness,Contact Info,User Content,Identifiers,Usage Data,Sensitive Info,Browsing History,Diagnostics",https://apps.apple.com/us/app/afc-fitness/id1119796170,10,"Dec 8, 2021","Jun 3, 2016"
"AFC Red Devils Kümmersbruck eV
            4+",16.3 MB,4+,"English, Czech, Finnish, French, German, Italian, Japanese, Korean, Norwegian Bokmål, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Vietnamese


        more",Free,N/A,N/A,N/A,"Contact Info,User Content,Usage Data",https://apps.apple.com/us/app/afc-red-devils-k%C3%BCmmersbruck-ev/id1545383799,1,N/A,N/A
"AFCHEARTS
            4+",28.7 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/afchearts/id1518855830,1,N/A,N/A
"AFDigital
            4+",148 MB,4+,English,Free,N/A,1.0,2 Ratings,"Health & Fitness,Contact Info,Contacts,User Content,Identifiers,Usage Data,Sensitive Info,Diagnostics",https://apps.apple.com/us/app/afdigital/id1540589682,12,"May 29, 2022","Nov 24, 2020"
"Afex - אפקס
            4+",10.7 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/afex-%D7%90%D7%A4%D7%A7%D7%A1/id1478725687,2,"Sep 9, 2019","Sep 6, 2019"
"Affable Treatments
            4+",32 MB,4+,"English, Finnish, German",Free,N/A,N/A,N/A,"Financial Info,Contact Info,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/affable-treatments/id1249968590,8,"Aug 5, 2021","Jun 20, 2017"
"Affect: Reward Your Recovery
            17+",30.8 MB,"17+

              Gambling
Infrequent/Mild Simulated Gambling
Frequent/Intense Alcohol, Tobacco, or Drug Use or References
Frequent/Intense Medical/Treatment Information
Frequent/Intense Mature/Suggestive Themes
Infrequent/Mild Sexual Content and Nudity",English,Free,N/A,5.0,15 Ratings,"Health & Fitness,Financial Info,Location,Contact Info,User Content,Search History,Identifiers,Usage Data,Sensitive Info,Diagnostics,Other Data",https://apps.apple.com/us/app/affect-reward-your-recovery/id1582444280,14,"Jun 13, 2022","Oct 13, 2021"
