App Name,Size,Age Rating,Languages,Price,InApp Purchase,Average Rating,Rating Count,Privacy Data,App Link,Number of Versions,Last Version Date,First Version Date
"Baby Tracker Pro (Newborn Log)
            4+",91 MB,4+,"English, Dutch, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese


        more",$4.99,N/A,4.8,1.9K Ratings,N/A,https://apps.apple.com/us/app/baby-tracker-pro-newborn-log/id845657206,25,"May 29, 2022","May 19, 2019"
"Bennet Test Full
            4+",3 MB,4+,"English, Belarusian, German, Russian, Spanish, Ukrainian",$0.99,N/A,3.9,22 Ratings,"Diagnostics,Other Data",https://apps.apple.com/us/app/bennet-test-full/id961293769,4,"Apr 26, 2022","Feb 2, 2015"
"Rash ID - Rash Identifier
            17+",95 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$12.99,N/A,3.4,282 Ratings,"Health & Fitness,Contact Info,Identifiers,Sensitive Info,User Content,Usage Data,Diagnostics",https://apps.apple.com/us/app/rash-id-rash-identifier/id1488063716,9,"May 18, 2021","Mar 13, 2020"
"Visualmed
            4+",20.2 MB,4+,English,$5.99,N/A,4.6,81 Ratings,"Location,Contact Info,Usage Data,Diagnostics",https://apps.apple.com/us/app/visualmed/id1423485924,25,"Jan 7, 2022","Aug 11, 2018"
"Paramedic PASS
            17+",11.2 MB,"17+

              Infrequent/Mild Alcohol, Tobacco, or Drug Use or References
Frequent/Intense Medical/Treatment Information",English,$34.99,N/A,3.0,4 Ratings,N/A,https://apps.apple.com/us/app/paramedic-pass/id1496171381,3,"Apr 6, 2021","Jan 29, 2020"
"Find My Hearing Aid & Devices
            4+",51.6 MB,4+,"English, Spanish",$9.99,N/A,4.4,382 Ratings,Diagnostics,https://apps.apple.com/us/app/find-my-hearing-aid-devices/id1477013648,5,"Aug 8, 2021","Mar 4, 2020"
"Doctor On Demand
            17+",168 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,4.9,104.5K Ratings,"Health & Fitness,Financial Info,Location,Contact Info,User Content,Identifiers,Usage Data,Sensitive Info,Diagnostics,Diagnostics",https://apps.apple.com/us/app/doctor-on-demand/id591981144,25,"May 26, 2022","Nov 9, 2020"
"MyBSWHealth
            12+",192 MB,"12+

              Infrequent/Mild Medical/Treatment Information
Infrequent/Mild Alcohol, Tobacco, or Drug Use or References","English, Spanish",Free,N/A,4.7,86.1K Ratings,"Diagnostics,Diagnostics",https://apps.apple.com/us/app/mybswhealth/id1000856979,25,"May 24, 2022","Oct 8, 2019"
"Baby Tracker - Newborn Log
            4+",145.9 MB,4+,"English, Dutch, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese


        more",Free,True,4.8,167.8K Ratings,"Identifiers,Identifiers,Usage Data,Other Data",https://apps.apple.com/us/app/baby-tracker-newborn-log/id779656557,25,"May 29, 2022","May 9, 2019"
"Blood Oxygen App
            12+",218.7 MB,"12+

              Infrequent/Mild Alcohol, Tobacco, or Drug Use or References
Infrequent/Mild Medical/Treatment Information","English, French, Hindi, Italian, Japanese, Portuguese, Russian, Spanish",Free,True,4.6,20.6K Ratings,"Health & Fitness,User Content,Usage Data,Diagnostics",https://apps.apple.com/us/app/blood-oxygen-app/id1541992656,25,"Jun 2, 2022","Feb 11, 2021"
"MDacne - Custom Acne Treatment
            12+",304.8 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,4.6,15.4K Ratings,"Contact Info,Financial Info,Contact Info,User Content,Usage Data,Diagnostics",https://apps.apple.com/us/app/mdacne-custom-acne-treatment/id1044050208,25,"Jun 5, 2022","May 6, 2020"
"Scanwell Health
            17+",166.9 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, French",Free,N/A,4.6,66.3K Ratings,"Contact Info,User Content,Identifiers,Usage Data,Sensitive Info,Diagnostics,Other Data",https://apps.apple.com/us/app/scanwell-health/id1360761030,25,"May 9, 2022","Sep 17, 2019"
"SnoreLab : Record Your Snoring
            12+",231.5 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Dutch, French, German, Italian, Japanese, Korean, Malay, Portuguese, Russian, Simplified Chinese, Spanish, Thai, Traditional Chinese, Ukrainian


        more",Free,True,4.7,44K Ratings,"Health & Fitness,Contact Info,User Content,Identifiers,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/snorelab-record-your-snoring/id529443604,25,"May 19, 2022","Jun 3, 2020"
"Imprivata ID
            4+",40.1 MB,4+,English,Free,N/A,2.3,255 Ratings,"Health & Fitness,Identifiers,Other Data",https://apps.apple.com/us/app/imprivata-id/id991327711,16,"Mar 23, 2022","Jul 7, 2015"
"VA Video Connect
            4+",54.5 MB,4+,English,Free,N/A,3.3,556 Ratings,N/A,https://apps.apple.com/us/app/va-video-connect/id1224250949,22,"Apr 27, 2022","Mar 12, 2018"
"My Summit Health
            17+",88.9 MB,"17+

              Infrequent/Mild Medical/Treatment Information","English, Hebrew, Spanish",Free,N/A,4.0,242 Ratings,"Identifiers,Contact Info,Identifiers,Location,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/my-summit-health/id1565837885,12,"May 23, 2022","Jun 2, 2021"
"My Mole Checker Health Tracker
            12+",36.8 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,$2.99,N/A,4.8,26 Ratings,N/A,https://apps.apple.com/us/app/my-mole-checker-health-tracker/id1574887077,20,"Jun 5, 2022","Jul 7, 2021"
"PulsePoint Respond
            12+",30.4 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, French, Japanese, Spanish",Free,N/A,4.8,140.6K Ratings,"Location,Identifiers,Diagnostics",https://apps.apple.com/us/app/pulsepoint-respond/id500772134,25,"May 3, 2022","Jan 12, 2017"
"EMRA Peds Meds
            17+",29.2 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$2.99,N/A,4.0,3 Ratings,N/A,https://apps.apple.com/us/app/emra-peds-meds/id596242523,2,"Jul 6, 2015","Mar 24, 2013"
"NYU Langone Health
            12+",125.6 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Arabic, Danish, Dutch, Finnish, French, German, Norwegian Bokmål, Spanish, Swedish",Free,N/A,3.6,1.6K Ratings,"Health & Fitness,Financial Info,Contact Info,User Content,Identifiers,Usage Data,Sensitive Info,Location,Diagnostics",https://apps.apple.com/us/app/nyu-langone-health/id1196929294,25,"Jun 6, 2022","Dec 18, 2019"
"Bilitool Bili Tool Bili-tool
            17+",2.5 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$4.99,N/A,5.0,48 Ratings,N/A,https://apps.apple.com/us/app/bilitool-bili-tool-bili-tool/id1502436998,5,"Oct 19, 2020","Mar 27, 2020"
"On/Go
            12+",78.9 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,4.8,45.2K Ratings,"Health & Fitness,Location,Contact Info,User Content,Sensitive Info",https://apps.apple.com/us/app/on-go/id1565398009,25,"Jun 13, 2022","Oct 13, 2021"
"Monash University FODMAP diet
            12+",292.4 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, French, German, Spanish",$7.99,N/A,3.6,620 Ratings,Usage Data,https://apps.apple.com/us/app/monash-university-fodmap-diet/id586149216,25,"Jan 17, 2022","Mar 4, 2016"
"PTA Content Master
            4+",54.7 MB,4+,English,$29.99,N/A,4.9,633 Ratings,"Contact Info,User Content,Identifiers,Diagnostics",https://apps.apple.com/us/app/pta-content-master/id373239450,20,"Nov 21, 2021","May 28, 2010"
"MySOS
            17+",179.4 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Japanese",Free,N/A,1.5,209 Ratings,"Health & Fitness,Location,Contact Info,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/mysos/id971663851,25,"Jun 15, 2022","Feb 25, 2021"
"CBT Thought Diary
            12+",117.4 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, French, German, Japanese, Korean, Simplified Chinese, Spanish",Free,True,4.8,6.4K Ratings,"Identifiers,Usage Data,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/cbt-thought-diary/id1010391170,25,"Jun 12, 2022","Nov 7, 2021"
"SmileDirectClub
            12+",40.7 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,4.4,1.3K Ratings,"Financial Info,Contact Info,Identifiers,Usage Data,Diagnostics,User Content,Diagnostics",https://apps.apple.com/us/app/smiledirectclub/id1528221768,23,"Apr 26, 2022","Oct 29, 2020"
"Visualize Healing with AJ
            4+",100.8 MB,4+,English,$2.99,N/A,3.8,12 Ratings,Usage Data,https://apps.apple.com/us/app/visualize-healing-with-aj/id312300162,15,"Jun 7, 2021","Apr 20, 2009"
"Telehealth by SimplePractice
            4+",31.5 MB,4+,English,Free,N/A,4.7,94.9K Ratings,"Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/telehealth-by-simplepractice/id1351373906,25,"Feb 9, 2022","Jan 7, 2019"
"MA EMS
            17+",33.9 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$4.99,N/A,4.6,27 Ratings,N/A,https://apps.apple.com/us/app/ma-ems/id1050497298,18,"Jun 7, 2022","Oct 27, 2015"
"Instant ECG - Mastery of EKG
            17+",224.3 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$5.99,True,3.9,430 Ratings,N/A,https://apps.apple.com/us/app/instant-ecg-mastery-of-ekg/id301270080,16,"Aug 27, 2019","Jan 6, 2009"
"Sanvello: Anxiety & Depression
            12+",160.6 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,True,4.8,20K Ratings,"Health & Fitness,Financial Info,Location,Contact Info,User Content,Identifiers,Usage Data,Sensitive Info,Diagnostics,Other Data",https://apps.apple.com/us/app/sanvello-anxiety-depression/id922968861,25,"Jun 15, 2022","May 18, 2021"
"VSee Clinic for Patient
            12+",81.6 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Arabic, Filipino, French, Japanese, Korean, Portuguese, Simplified Chinese, Spanish, Tagalog, Traditional Chinese, Vietnamese


        more",Free,N/A,4.9,4.6K Ratings,"Health & Fitness,Financial Info,Location,Contact Info,User Content,Identifiers,Usage Data,Sensitive Info,Diagnostics",https://apps.apple.com/us/app/vsee-clinic-for-patient/id1174048494,25,"May 26, 2022","Mar 3, 2020"
"Klara – Patient communication
            12+",52.6 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,4.8,10.3K Ratings,N/A,https://apps.apple.com/us/app/klara-patient-communication/id1082300408,25,"Jun 10, 2022","Aug 30, 2018"
"RxHero - Master Top 250 Drugs
            17+",34.7 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$2.99,N/A,4.1,17 Ratings,N/A,https://apps.apple.com/us/app/rxhero-master-top-250-drugs/id1459200300,2,"Sep 21, 2020","Apr 22, 2019"
"Ovia Pregnancy Tracker
            12+",78.3 MB,"12+

              Infrequent/Mild Sexual Content and Nudity
Infrequent/Mild Mature/Suggestive Themes
Infrequent/Mild Medical/Treatment Information","English, Spanish",Free,N/A,4.9,72.6K Ratings,"Location,Identifiers,Usage Data,Diagnostics,Health & Fitness,Financial Info,Location,Contact Info,User Content,Search History,Identifiers,Usage Data,Sensitive Info,Diagnostics,Diagnostics",https://apps.apple.com/us/app/ovia-pregnancy-tracker/id719135369,25,"Jun 14, 2022","Dec 18, 2020"
"Publix Pharmacy
            4+",88.7 MB,4+,"English, Spanish",Free,N/A,2.6,896 Ratings,N/A,https://apps.apple.com/us/app/publix-pharmacy/id1148770146,25,"May 25, 2022","Nov 9, 2018"
"Paramedic Protocol Provider
            17+",8.9 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$9.99,N/A,3.5,34 Ratings,N/A,https://apps.apple.com/us/app/paramedic-protocol-provider/id323130614,19,"Feb 22, 2020","Jul 18, 2009"
"VeinSeek Pro
            4+",10.9 MB,4+,English,$5.99,N/A,2.5,120 Ratings,N/A,https://apps.apple.com/us/app/veinseek-pro/id1174536386,3,"Apr 26, 2017","Nov 17, 2016"
"My Invisalign
            12+",206.6 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Arabic, Catalan, Czech, Dutch, French, German, Italian, Japanese, Korean, Polish, Portuguese, Simplified Chinese, Spanish, Thai, Traditional Chinese, Turkish, Vietnamese


        more",Free,N/A,4.8,36.5K Ratings,"Financial Info,Contact Info,Health & Fitness,Financial Info,Location,Contact Info,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/my-invisalign/id1325633853,25,"Jun 15, 2022","Dec 31, 2020"
"PetPage
            4+",8 MB,4+,English,Free,N/A,2.4,212 Ratings,N/A,https://apps.apple.com/us/app/petpage/id920690093,25,"May 7, 2020","Dec 21, 2014"
"Psych On Demand
            17+",7.8 MB,"17+

              Frequent/Intense Medical/Treatment Information
Infrequent/Mild Alcohol, Tobacco, or Drug Use or References",English,$1.99,N/A,4.7,87 Ratings,N/A,https://apps.apple.com/us/app/psych-on-demand/id768349681,7,"Apr 18, 2020","Jan 29, 2014"
"CalcRx
            17+",832.5 KB,"17+

              Frequent/Intense Medical/Treatment Information",English,$3.99,N/A,4.9,11 Ratings,N/A,https://apps.apple.com/us/app/calcrx/id1005970010,4,"Nov 3, 2020","Oct 15, 2015"
"Code Runner Pro: Full Code Log
            17+",65.6 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$4.99,N/A,3.7,43 Ratings,N/A,https://apps.apple.com/us/app/code-runner-pro-full-code-log/id1318832552,15,"Mar 17, 2019","Dec 20, 2017"
"MyQuest for Patients
            12+",39.3 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,4.6,41.9K Ratings,"Purchases,Financial Info,Contact Info,Identifiers,Sensitive Info,Location,Usage Data",https://apps.apple.com/us/app/myquest-for-patients/id748920931,25,"Mar 4, 2022","Dec 8, 2014"
"Ease Applications Messaging
            17+",89.6 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,4.9,11.5K Ratings,"Contact Info,Contacts,Diagnostics",https://apps.apple.com/us/app/ease-applications-messaging/id838601897,25,"Apr 20, 2022","Apr 20, 2016"
"My Pain Diary & Symptom Tracker: Gold Edition
            12+",13.2 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,$4.99,N/A,4.0,213 Ratings,N/A,https://apps.apple.com/us/app/my-pain-diary-symptom-tracker-gold-edition/id1123452738,11,"Mar 20, 2017","Jul 31, 2016"
"Cerebral - Mental Health
            17+",38.1 MB,"17+

              Frequent/Intense Alcohol, Tobacco, or Drug Use or References
Frequent/Intense Medical/Treatment Information",English,Free,N/A,4.6,24K Ratings,"Sensitive Info,Health & Fitness,Financial Info,Location,Contact Info,User Content,Identifiers,Usage Data,Sensitive Info,Diagnostics,Other Data",https://apps.apple.com/us/app/cerebral-mental-health/id1537193671,25,"Jun 14, 2022","Dec 20, 2021"
"ASCCP Management Guidelines
            17+",21.3 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$9.99,N/A,4.7,3.9K Ratings,N/A,https://apps.apple.com/us/app/asccp-management-guidelines/id1498550832,7,"Feb 24, 2022","Jun 5, 2020"
"PalpationMapp
            4+",551.6 MB,4+,English,$9.99,N/A,4.4,52 Ratings,N/A,https://apps.apple.com/us/app/palpationmapp/id687875793,8,"Sep 24, 2020","Aug 17, 2013"
"Pill Identifier by Drugs.com
            17+",51 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$0.99,N/A,3.5,107 Ratings,"Usage Data,Usage Data,Diagnostics",https://apps.apple.com/us/app/pill-identifier-by-drugs-com/id398305495,25,"Jun 10, 2022","Jun 9, 2020"
"Maybe Baby™ Fertility Tracker
            4+",11.1 MB,4+,"English, French, German, Italian, Japanese, Russian, Spanish",$4.99,N/A,4.7,987 Ratings,N/A,https://apps.apple.com/us/app/maybe-baby-fertility-tracker/id349630670,25,"Jan 5, 2022","Dec 9, 2011"
"Sydney Health
            4+",388.8 MB,4+,English,Free,N/A,4.8,118.1K Ratings,"Location,Location",https://apps.apple.com/us/app/sydney-health/id1463423283,25,"Jun 15, 2022","Mar 18, 2021"
"Milk Maid
            4+",7.7 MB,4+,English,$2.99,N/A,3.7,13 Ratings,N/A,https://apps.apple.com/us/app/milk-maid/id369466778,25,"Jan 2, 2017","Oct 29, 2010"
"BiliCalc
            12+",2 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,$1.99,N/A,3.5,8 Ratings,N/A,https://apps.apple.com/us/app/bilicalc/id432749899,9,"Nov 10, 2014","Apr 25, 2011"
"Hear My Baby Listener App
            4+",53.6 MB,4+,"English, Italian, Portuguese, Spanish",$5.99,N/A,3.9,6.5K Ratings,"Contact Info,Identifiers,Usage Data,Contact Info,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/hear-my-baby-listener-app/id1111420122,25,"Jan 21, 2022","May 23, 2016"
"MedAbbreviations
            17+",6.1 MB,"17+

              Unrestricted Web Access
Frequent/Intense Medical/Treatment Information
Frequent/Intense Sexual Content or Nudity
Infrequent/Mild Alcohol, Tobacco, or Drug Use or References",English,$0.99,N/A,4.7,223 Ratings,N/A,https://apps.apple.com/us/app/medabbreviations/id303058840,14,"Oct 3, 2017","Jan 23, 2009"
"OptumRx
            12+",34.9 MB,"12+

              Infrequent/Mild Alcohol, Tobacco, or Drug Use or References",English,Free,N/A,3.8,11.2K Ratings,"Purchases,Location,Contact Info,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/optumrx/id941641944,25,"Jun 3, 2022","Aug 8, 2019"
"Recognise
            17+",179.6 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$5.99,N/A,3.6,15 Ratings,N/A,https://apps.apple.com/us/app/recognise/id1081707515,3,"Jul 18, 2017","Feb 11, 2016"
"FreeStyle Libre 2 - US
            4+",41.4 MB,4+,"English, Spanish",Free,N/A,2.1,1.1K Ratings,"Health & Fitness,Contact Info,User Content,Identifiers,Location,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/freestyle-libre-2-us/id1472261444,2,"Jan 26, 2022","Aug 12, 2021"
"myPrivia
            4+",58.6 MB,4+,English,Free,N/A,2.4,463 Ratings,"Health & Fitness,Contact Info,User Content,Identifiers,Usage Data,Sensitive Info,Diagnostics,Location",https://apps.apple.com/us/app/myprivia/id1364708257,25,"May 25, 2022","Mar 5, 2020"
"ShiftKey - Nursing Jobs
            4+",24.9 MB,4+,English,Free,N/A,3.1,109 Ratings,"Contact Info,User Content,Identifiers,Usage Data,Location,Diagnostics",https://apps.apple.com/us/app/shiftkey-nursing-jobs/id1532097671,25,"Jun 7, 2022","Jul 9, 2021"
"PT Content Master
            4+",54.7 MB,4+,English,$29.99,N/A,4.8,406 Ratings,"Contact Info,User Content,Identifiers,Diagnostics",https://apps.apple.com/us/app/pt-content-master/id371010127,19,"Nov 21, 2021","May 10, 2010"
"Calcium Pro
            17+",19.8 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Arabic, Czech, Danish, Dutch, Finnish, French, German, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokmål, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese


        more",$0.99,N/A,4.8,776 Ratings,N/A,https://apps.apple.com/us/app/calcium-pro/id587386613,13,"Aug 31, 2021","Feb 21, 2013"
"BabyTime Baby Feeding Timer - Breastfeeding & More
            4+",32 MB,4+,English,$2.99,N/A,4.3,53 Ratings,N/A,https://apps.apple.com/us/app/babytime-baby-feeding-timer-breastfeeding-more/id922808363,4,"Aug 7, 2017","Dec 10, 2014"
"FollowMyHealth®
            12+",66.7 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Spanish",Free,N/A,4.8,54.6K Ratings,N/A,https://apps.apple.com/us/app/followmyhealth/id502147249,25,"May 26, 2022","Feb 28, 2019"
"Pedi QuikCalc
            12+",34.8 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,$4.99,N/A,4.9,24 Ratings,N/A,https://apps.apple.com/us/app/pedi-quikcalc/id416368344,25,"Oct 30, 2018","Mar 2, 2011"
"Contraction Timer & Counter 9m
            4+",62.9 MB,4+,"English, Arabic, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokmål, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese


        more",Free,True,4.8,34.8K Ratings,"Identifiers,Health & Fitness,Purchases,Identifiers,Usage Data,Sensitive Info,Diagnostics",https://apps.apple.com/us/app/contraction-timer-counter-9m/id877303791,25,"Nov 25, 2021","Jun 7, 2018"
"Spruce: Medical Communication
            12+",135.9 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,4.8,30.9K Ratings,"Contact Info,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/spruce-medical-communication/id1080857171,25,"Jun 9, 2022","Sep 16, 2021"
"The Clinical Problem Solvers
            17+",33.1 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$14.99,N/A,4.8,167 Ratings,N/A,https://apps.apple.com/us/app/the-clinical-problem-solvers/id1469480431,6,"Jul 22, 2020","Jul 25, 2019"
"CSL Plasma
            4+",38.6 MB,4+,English,Free,N/A,3.9,577 Ratings,"Location,Contact Info,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/csl-plasma/id1503641894,20,"Apr 4, 2022","Jul 24, 2020"
"ASRA Coags
            17+",16.4 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$3.99,N/A,3.9,16 Ratings,N/A,https://apps.apple.com/us/app/asra-coags/id858796572,14,"Mar 14, 2022","Apr 14, 2014"
"HealtheLife
            17+",40.7 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Spanish",Free,N/A,2.2,507 Ratings,"Contact Info,User Content,Identifiers,Usage Data,Diagnostics,Location",https://apps.apple.com/us/app/healthelife/id912509516,25,"Apr 25, 2022","Jan 27, 2020"
"SnoreGym : Reduce Your Snoring
            12+",77.2 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Dutch, French, German, Italian, Japanese, Korean, Malay, Portuguese, Russian, Simplified Chinese, Spanish, Thai


        more",$4.99,N/A,4.7,720 Ratings,"Usage Data,Diagnostics",https://apps.apple.com/us/app/snoregym-reduce-your-snoring/id1433896990,8,"Dec 28, 2020","Feb 4, 2020"
"BCBSM
            12+",52.9 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,4.7,31.5K Ratings,"Identifiers,Usage Data",https://apps.apple.com/us/app/bcbsm/id1098220614,25,"May 2, 2022","Mar 21, 2019"
"Critical- Medical Guide
            17+",376 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,$14.99,N/A,4.8,542 Ratings,N/A,https://apps.apple.com/us/app/critical-medical-guide/id504065732,25,"Jun 1, 2022","May 7, 2012"
"BioLife Plasma Services
            4+",72.9 MB,4+,English,Free,N/A,2.6,613 Ratings,N/A,https://apps.apple.com/us/app/biolife-plasma-services/id1356589861,24,"Apr 11, 2022","Mar 26, 2018"
"Dexcom Follow
            4+",49.5 MB,4+,English,Free,N/A,2.5,1.5K Ratings,"Location,Contact Info,User Content,Identifiers,Usage Data,Diagnostics,Other Data",https://apps.apple.com/us/app/dexcom-follow/id649569564,14,"Oct 14, 2021","Jun 8, 2013"
"Ellume COVID-19 Home Test
            17+",70.4 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,1.3,13 Ratings,"Health & Fitness,Contact Info,Location,Diagnostics",https://apps.apple.com/us/app/ellume-covid-19-home-test/id1536213996,6,"Jun 9, 2022","Feb 12, 2021"
"Freya • Surge Timer
            4+",138.4 MB,4+,"English, French, German, Italian, Portuguese, Spanish",$2.99,N/A,4.6,99 Ratings,N/A,https://apps.apple.com/us/app/freya-surge-timer/id1447509164,7,"Nov 23, 2020","Feb 7, 2019"
"Auricular Acupuncture
            17+",100.6 MB,"17+

              Unrestricted Web Access",English,$4.99,True,4.0,1 Rating,N/A,https://apps.apple.com/us/app/auricular-acupuncture/id1512952928,11,"Apr 12, 2021","May 12, 2020"
