App Name,Size,Age Rating,Languages,Price,InApp Purchase,Average Rating,Rating Count,Privacy Data,App Link,Number of Versions,Last Version Date,First Version Date
"Radloop
            17+",95.5 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,5.0,3 Ratings,N/A,https://apps.apple.com/us/app/radloop/id1369158309,14,"Aug 16, 2021","Apr 19, 2018"
"Radon Map of Santa Barbara
            4+",4.5 MB,4+,English,Free,N/A,5.0,1 Rating,N/A,https://apps.apple.com/us/app/radon-map-of-santa-barbara/id416709311,7,"Mar 20, 2018","Feb 5, 2011"
"RadOnc Reference
            12+",5.8 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,4.6,38 Ratings,N/A,https://apps.apple.com/us/app/radonc-reference/id563419791,12,"Nov 22, 2016","Sep 27, 2012"
"RadPulse
            17+",25.5 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,3.0,2 Ratings,N/A,https://apps.apple.com/us/app/radpulse/id1473758378,1,N/A,N/A
"RadRef - Normal Values in Diagnostic Imaging
            4+",12.2 MB,4+,"English, French",$0.99,N/A,1.3,3 Ratings,N/A,https://apps.apple.com/us/app/radref-normal-values-in-diagnostic-imaging/id599417723,2,"Feb 24, 2014","Apr 30, 2013"
"RadReq
            17+",22.6 MB,"17+

              Frequent/Intense Medical/Treatment Information
Unrestricted Web Access",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/radreq/id1531930232,2,"Dec 13, 2020","Sep 16, 2020"
"Radrite: CDSM for PAMA
            17+",66.2 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,5.0,1 Rating,Contact Info,https://apps.apple.com/us/app/radrite-cdsm-for-pama/id1579815797,1,N/A,N/A
"Rads Consult: Radiology Guide
            17+",89.5 MB,"17+

              Frequent/Intense Medical/Treatment Information
Frequent/Intense Sexual Content or Nudity",English,Free,True,4.9,49 Ratings,"Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/rads-consult-radiology-guide/id1508135841,4,"Jul 15, 2021","Nov 2, 2020"
"RadSafePro
            12+",17.2 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,$2.99,N/A,4.8,31 Ratings,N/A,https://apps.apple.com/us/app/radsafepro/id1150940327,5,"Oct 24, 2018","Sep 8, 2016"
"RadsBest
            17+",14.7 MB,"17+

              Unrestricted Web Access
Frequent/Intense Medical/Treatment Information",English,Free,N/A,4.7,15 Ratings,N/A,https://apps.apple.com/us/app/radsbest/id661727601,8,"Aug 20, 2021","Jun 20, 2013"
"RADVUE
            17+",9.6 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,3.5,2 Ratings,N/A,https://apps.apple.com/us/app/radvue/id1455140363,8,"May 6, 2020","Jun 12, 2019"
"Raffles Connect
            4+",106.3 MB,4+,English,Free,N/A,1.5,14 Ratings,"Health & Fitness,Location,Contact Info,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/raffles-connect/id1444394990,25,"Jun 17, 2022","Dec 7, 2021"
"Ragana
            4+",71.4 MB,4+,English,Free,N/A,5.0,5 Ratings,"Contact Info,User Content,Identifiers,Usage Data",https://apps.apple.com/us/app/ragana/id1554526879,9,"Feb 14, 2022","Feb 23, 2021"
"Rahah Doctor
            12+",73.1 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Arabic",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/rahah-doctor/id1309890104,11,"Jun 22, 2019","Nov 9, 2017"
"Rahah Patient
            12+",30.5 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Arabic",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/rahah-patient/id1309890589,20,"Jun 22, 2019","Nov 13, 2017"
"Rahm 3DScan
            17+",91.6 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Dutch, French, German, Spanish",Free,N/A,N/A,N/A,Contact Info,https://apps.apple.com/us/app/rahm-3dscan/id1480005985,10,"Aug 23, 2021","Dec 13, 2019"
"Rain Sounds HQ: sleep aid
            4+",57.9 MB,4+,"English, Dutch, French, German, Italian, Japanese, Portuguese, Russian, Simplified Chinese, Spanish, Swedish


        more",Free,N/A,4.8,17.7K Ratings,"Identifiers,Usage Data,Other Data,Identifiers,Usage Data,Diagnostics,Other Data",https://apps.apple.com/us/app/rain-sounds-hq-sleep-aid/id888786749,16,"Feb 4, 2022","Aug 8, 2014"
"RAIN store
            4+",23.5 MB,4+,English,Free,True,N/A,N/A,N/A,https://apps.apple.com/us/app/rain-store/id1209458511,5,"Apr 22, 2021","Feb 27, 2017"
"Rainbow Children's Hospital
            17+",34.3 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,4.3,4 Ratings,"Health & Fitness,Contact Info",https://apps.apple.com/us/app/rainbow-childrens-hospital/id1132607946,10,"Jan 11, 2021","Jul 23, 2016"
"Rainbow Drug Store
            17+",13.9 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,5.0,2 Ratings,N/A,https://apps.apple.com/us/app/rainbow-drug-store/id945400679,4,"Jun 2, 2021","Dec 4, 2014"
"Raincoat
            4+",30.2 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/raincoat/id1480305707,5,"Aug 20, 2020","Oct 1, 2019"
"Rainsville Drugs & Compounding
            12+",17.3 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Spanish",Free,N/A,5.0,23 Ratings,"Health & Fitness,Location,Contact Info,User Content,Identifiers,Sensitive Info",https://apps.apple.com/us/app/rainsville-drugs-compounding/id1078116367,5,"Jul 22, 2021","Jan 27, 2016"
"Rainy Sound
            4+",122.7 MB,4+,Japanese,Free,N/A,5.0,1 Rating,"Location,Identifiers,Usage Data,Diagnostics,Location,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/rainy-sound/id1296555928,15,"Feb 26, 2021","Oct 15, 2017"
"Rajagiri MobiHISTree
            17+",45.6 MB,"17+

              Infrequent/Mild Alcohol, Tobacco, or Drug Use or References
Frequent/Intense Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/rajagiri-mobihistree/id1472845647,3,"Jan 29, 2021","Jul 16, 2019"
"Rajagiri Telemedicine
            12+",105.9 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Dutch, Hindi, Malayalam",Free,N/A,4.0,1 Rating,N/A,https://apps.apple.com/us/app/rajagiri-telemedicine/id1443790710,12,"May 28, 2021","Feb 5, 2019"
