App Name,Size,Age Rating,Languages,Price,InApp Purchase,Average Rating,Rating Count,Privacy Data,App Link,Number of Versions,Last Version Date,First Version Date
"Baby & Infant - Growth Log
            4+",8.8 MB,4+,English,$1.99,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-infant-growth-log/id1229120577,1,"Sep 15, 2017","Sep 15, 2017"
"Baby & Toddler Tools
            17+",1.7 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-toddler-tools/id1565656362,2,"May 9, 2021","May 5, 2021"
"Baby + | Your Baby Tracker
            12+",208 MB,"12+

              Infrequent/Mild Sexual Content and Nudity
Infrequent/Mild Medical/Treatment Information","English, Czech, Danish, Dutch, Finnish, French, German, Indonesian, Italian, Japanese, Korean, Norwegian Bokmål, Polish, Portuguese, Romanian, Russian, Spanish, Swedish, Turkish


        more",Free,N/A,4.7,7.3K Ratings,"Identifiers,Location,Contact Info,Identifiers,Usage Data,Sensitive Info,Diagnostics,Identifiers,Diagnostics",https://apps.apple.com/us/app/baby-your-baby-tracker/id1093774002,25,"Mar 28, 2022","Jun 16, 2019"
"Baby 2.0
            4+",6.7 MB,4+,"English, Italian",Free,N/A,2.7,3 Ratings,N/A,https://apps.apple.com/us/app/baby-2-0/id410860808,3,"Nov 27, 2017","Jan 18, 2011"
"Baby Activities
            4+",34.8 MB,4+,English,Free,True,4.0,2 Ratings,"Identifiers,User Content,Identifiers",https://apps.apple.com/us/app/baby-activities/id1252496623,4,"Sep 5, 2021","Jun 29, 2017"
"Baby Activity Tracker
            4+",11.4 MB,4+,English,Free,True,4.0,1 Rating,N/A,https://apps.apple.com/us/app/baby-activity-tracker/id1415281406,1,"Jul 23, 2018","Jul 23, 2018"
"Baby Age Calculator
            4+",323.6 KB,4+,English,Free,N/A,4.2,6 Ratings,N/A,https://apps.apple.com/us/app/baby-age-calculator/id320248325,9,"Dec 21, 2013","Jul 3, 2009"
"Baby App Augsburg
            12+",48.1 MB,"12+

              Infrequent/Mild Medical/Treatment Information",German,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-app-augsburg/id862378133,5,"Nov 13, 2018","Aug 18, 2014"
"Baby Birde
            4+",43.9 MB,4+,English,Free,True,N/A,N/A,"Diagnostics,Diagnostics",https://apps.apple.com/us/app/baby-birde/id1545040022,5,"Oct 25, 2021","Jan 29, 2021"
"Baby Black & White
            12+",15.1 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Simplified Chinese, Traditional Chinese",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-black-white/id1111616904,1,"May 13, 2016","May 13, 2016"
"Baby Bliss: Massage & Reflexes
            12+",120.5 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Danish",Free,True,4.5,6 Ratings,N/A,https://apps.apple.com/us/app/baby-bliss-massage-reflexes/id1330810904,8,"Jul 27, 2018","Jan 25, 2018"
"Baby Bod Exercise Tracker
            12+",9.5 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,1.0,7 Ratings,N/A,https://apps.apple.com/us/app/baby-bod-exercise-tracker/id984019016,1,"Apr 21, 2015","Apr 21, 2015"
"Baby Breastfeeding Tracker
            4+",85.2 MB,4+,English,Free,True,4.3,1.8K Ratings,"Identifiers,Usage Data,Location,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-breastfeeding-tracker/id420447115,25,"Jun 1, 2022","Sep 19, 2016"
"Baby Care - Track baby growth!
            17+",25.9 MB,"17+

              Infrequent/Mild Medical/Treatment Information
Unrestricted Web Access","English, Simplified Chinese",Free,N/A,4.2,5 Ratings,N/A,https://apps.apple.com/us/app/baby-care-track-baby-growth/id589372727,18,"Jul 12, 2016","Jan 4, 2013"
"Baby Care Log & Tracker
            4+",34 MB,4+,English,$0.99,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-care-log-tracker/id1220354132,2,"Apr 4, 2017","Mar 30, 2017"
"Baby Care Log- Feeding Tracker
            4+",40.2 MB,4+,English,Free,True,N/A,N/A,"Location,Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-care-log-feeding-tracker/id1553064969,3,"Apr 3, 2021","Feb 24, 2021"
"Baby Charmer and Eye Tracking Simulation
            4+",16 MB,4+,English,Free,True,4.3,15 Ratings,N/A,https://apps.apple.com/us/app/baby-charmer-and-eye-tracking-simulation/id639214544,2,"May 13, 2013","Apr 30, 2013"
"Baby Connect: Infant Tracker
            4+",33.6 MB,4+,"English, Dutch, French, German, Italian, Japanese, Korean, Norwegian Bokmål, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish


        more",Free,True,4.8,5.5K Ratings,"Purchases,Contact Info,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-connect-infant-tracker/id326574411,25,"Jun 7, 2022","Nov 2, 2021"
"Baby Daddy
            12+",14.9 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,3.0,2 Ratings,N/A,https://apps.apple.com/us/app/baby-daddy/id1170997606,1,"Dec 8, 2016","Dec 8, 2016"
"Baby Daybook－Tracker, Schedule
            4+",88.9 MB,4+,"English, Arabic, Armenian, Bulgarian, Croatian, Czech, Danish, Dutch, Estonian, Finnish, French, German, Greek, Hebrew, Hungarian, Italian, Japanese, Korean, Latvian, Lithuanian, Norwegian Bokmål, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Spanish, Swedish, Tamil, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese


        more",Free,True,4.8,1.4K Ratings,"Identifiers,Usage Data,Health & Fitness,Contact Info,User Content,Identifiers,Usage Data,Sensitive Info,Diagnostics,Identifiers",https://apps.apple.com/us/app/baby-daybook-tracker-schedule/id1446283219,25,"May 27, 2022","Aug 11, 2021"
"Baby Diaries Global
            4+",111 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-diaries-global/id1329100259,7,"Jul 11, 2020","Mar 29, 2018"
"Baby Diary
            12+",43.8 MB,"12+

              Infrequent/Mild Medical/Treatment Information",,Free,N/A,1.5,2 Ratings,"Contact Info,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-diary/id965865024,13,"May 24, 2022","Feb 19, 2015"
"Baby Diary & Tracker
            12+",14.7 MB,"12+

              Infrequent/Mild Profanity or Crude Humor
Infrequent/Mild Sexual Content and Nudity","English, Czech, Slovak",Free,True,N/A,N/A,"Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-diary-tracker/id1494585721,9,"Apr 13, 2022","Jun 26, 2020"
"Baby Feed Timer, breastfeeding
            4+",35.3 MB,4+,English,Free,True,4.8,18.6K Ratings,"Contact Info,Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-feed-timer-breastfeeding/id395357581,25,"Jul 10, 2021","Nov 4, 2018"
"Baby Feeding Log
            4+",12.1 MB,4+,"English, Dutch, French, German, Italian, Portuguese, Simplified Chinese, Spanish, Traditional Chinese",Free,True,4.8,2.4K Ratings,"Identifiers,Usage Data,Usage Data,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-feeding-log/id412360317,25,"Feb 11, 2021","Jan 5, 2011"
"Baby Feeding Tracker and Log
            4+",9.2 MB,4+,English,Free,N/A,5.0,18 Ratings,N/A,https://apps.apple.com/us/app/baby-feeding-tracker-and-log/id1464256304,10,"Nov 22, 2020","May 23, 2019"
"Breast Feeding: Baby Tracker
            4+",108.5 MB,4+,"English, Danish, Dutch, French, German, Japanese, Korean, Norwegian Bokmål, Simplified Chinese, Spanish, Swedish, Traditional Chinese


        more",Free,True,4.8,55 Ratings,"Contact Info,User Content,Identifiers,Usage Data,Sensitive Info",https://apps.apple.com/us/app/breast-feeding-baby-tracker/id1559420347,25,"Jun 14, 2022","Dec 13, 2021"
"Breastfeeding Tracker＊Baby app
            4+",55.9 MB,4+,"English, French, German, Russian",Free,True,4.6,118 Ratings,"Identifiers,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/breastfeeding-tracker-baby-app/id1445137476,25,"Jun 4, 2022","Apr 30, 2020"
"Baby Food Diary
            4+",18.9 MB,4+,"English, French, Japanese",Free,N/A,4.7,14 Ratings,"Identifiers,Usage Data,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-food-diary/id1547943234,25,"May 31, 2022","Feb 2, 2021"
"Baby Gender Predictor - Sweet
            17+",3.9 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Singhalese, Spanish


        more",$2.99,N/A,5.0,1 Rating,N/A,https://apps.apple.com/us/app/baby-gender-predictor-sweet/id1128734727,4,"Sep 13, 2021","Sep 1, 2016"
"Baby Gender Predictor-boy girl
            4+",14.5 MB,4+,English,$1.99,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-gender-predictor-boy-girl/id1205237787,5,"Sep 16, 2019","Feb 15, 2017"
"Baby Gender Predictor-Gender Info
            4+",6.5 MB,4+,English,Free,N/A,2.5,2 Ratings,N/A,https://apps.apple.com/us/app/baby-gender-predictor-gender-info/id1180488257,3,"Mar 9, 2017","Dec 2, 2016"
"Baby Gender Reveal & Predictor
            4+",16 MB,4+,English,Free,True,4.7,254 Ratings,"Identifiers,Sensitive Info",https://apps.apple.com/us/app/baby-gender-reveal-predictor/id1576301056,3,"Aug 2, 2021","Jul 15, 2021"
"Baby Growing Record
            4+",106.6 MB,4+,"English, Simplified Chinese, Traditional Chinese",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-growing-record/id1100223438,4,"Jun 23, 2021","Apr 9, 2016"
"Baby Growth Chart
            4+",2 MB,4+,"English, Japanese",$1.99,N/A,2.0,1 Rating,N/A,https://apps.apple.com/us/app/baby-growth-chart/id447542342,19,"Jun 13, 2019","Jul 8, 2011"
"Baby Growth Chart Lite
            4+",2.3 MB,4+,"English, Arabic, French, German, Indonesian, Japanese, Korean, Malay, Portuguese, Russian, Simplified Chinese, Spanish, Thai, Traditional Chinese, Turkish, Vietnamese


        more",Free,N/A,1.0,1 Rating,N/A,https://apps.apple.com/us/app/baby-growth-chart-lite/id482992377,14,"Aug 5, 2015","Nov 30, 2011"
"Baby Growth Chart Percentile
            12+",15.2 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Arabic, Catalan, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokmål, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese


        more",Free,True,4.4,236 Ratings,Diagnostics,https://apps.apple.com/us/app/baby-growth-chart-percentile/id1278595136,25,"Dec 29, 2021","Nov 8, 2017"
"Baby Growth Chart Percentile +
            12+",15.2 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Arabic, Catalan, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokmål, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese


        more",$7.99,N/A,4.2,13 Ratings,Diagnostics,https://apps.apple.com/us/app/baby-growth-chart-percentile/id1278791635,25,"Dec 29, 2021","Nov 2, 2017"
"Baby Hazel Pets Hospital 2
            4+",97.6 MB,4+,English,Free,N/A,4.2,10 Ratings,N/A,https://apps.apple.com/us/app/baby-hazel-pets-hospital-2/id1125374709,1,"Jul 18, 2016","Jul 18, 2016"
"BABY in ME カレンダー
            4+",6.2 MB,4+,"English, Japanese",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-in-me-%E3%82%AB%E3%83%AC%E3%83%B3%E3%83%80%E3%83%BC/id1372438505,3,"Mar 20, 2022","May 12, 2018"
"Baby journal [Babyrepo]
            17+",102.4 MB,"17+

              Frequent/Intense Contests
Gambling","English, Japanese, Vietnamese",Free,True,4.4,36 Ratings,"Usage Data,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-journal-babyrepo/id1254324302,25,"Jun 9, 2022","Apr 22, 2021"
"Baby Kick Counter & Monitor - Fetal movement and pregnancy tracker.
            12+",9.2 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Dutch, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Turkish


        more",Free,N/A,1.7,6 Ratings,N/A,https://apps.apple.com/us/app/baby-kick-counter-monitor-fetal-movement-and/id956891446,3,"Sep 9, 2016","Jan 27, 2015"
"Baby Kicks Monitor
            4+",31.9 MB,4+,"English, French, German, Italian, Japanese, Portuguese, Russian, Simplified Chinese, Spanish",Free,N/A,4.5,243 Ratings,"Identifiers,Identifiers",https://apps.apple.com/us/app/baby-kicks-monitor/id453388583,15,"Jan 19, 2022","Aug 4, 2011"
"Baby Kicks Monitor Pro
            4+",26.8 MB,4+,"English, French, German, Italian, Japanese, Portuguese, Russian, Simplified Chinese, Spanish",$0.99,True,4.6,51 Ratings,N/A,https://apps.apple.com/us/app/baby-kicks-monitor-pro/id452964061,14,"Jan 18, 2022","Aug 3, 2011"
"Baby Location
            4+",25.2 MB,4+,"English, Simplified Chinese, Traditional Chinese",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-location/id1268990392,5,"Oct 7, 2021","Aug 24, 2017"
"Baby Log
            4+",21.8 MB,4+,English,Free,True,4.7,50 Ratings,"Location,Identifiers,Usage Data,Location,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-log/id1065722243,11,"Nov 5, 2021","Dec 17, 2015"
"Baby Log & Breast Feeding App
            4+",5.3 MB,4+,English,$1.99,N/A,3.8,5 Ratings,N/A,https://apps.apple.com/us/app/baby-log-breast-feeding-app/id590999173,12,"Dec 23, 2019","Jan 11, 2013"
"Baby Log & Breast Feeding App.
            4+",10.9 MB,4+,English,Free,True,4.3,10 Ratings,N/A,https://apps.apple.com/us/app/baby-log-breast-feeding-app/id620456883,10,"Dec 29, 2019","Mar 25, 2013"
"Baby Log 24h
            4+",51.6 MB,4+,"English, French, German, Spanish",Free,True,3.0,4 Ratings,N/A,https://apps.apple.com/us/app/baby-log-24h/id981177963,7,"Sep 26, 2017","Apr 9, 2015"
"Baby Log: Newborn Tracker
            4+",39.2 MB,4+,English,Free,N/A,3.6,27 Ratings,"Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-log-newborn-tracker/id404137852,15,"May 20, 2022","Nov 18, 2010"
"Baby Lullabies App
            4+",93.7 MB,4+,"English, German",$0.99,N/A,4.0,1 Rating,N/A,https://apps.apple.com/us/app/baby-lullabies-app/id1195837625,3,"Sep 27, 2018","Feb 17, 2017"
"Baby Manager Feed Tracker
            4+",61.3 MB,4+,English,$3.99,N/A,2.4,63 Ratings,N/A,https://apps.apple.com/us/app/baby-manager-feed-tracker/id1276350765,8,"Apr 25, 2018","Sep 27, 2017"
"Baby Maternity Doctor Hospital
            12+",117.2 MB,"12+

              Infrequent/Mild Horror/Fear Themes
Infrequent/Mild Medical/Treatment Information
Infrequent/Mild Mature/Suggestive Themes
Infrequent/Mild Realistic Violence
Infrequent/Mild Cartoon or Fantasy Violence",English,Free,True,1.4,15 Ratings,"Identifiers,Usage Data,Identifiers,Usage Data",https://apps.apple.com/us/app/baby-maternity-doctor-hospital/id1402634898,5,"May 6, 2022","Oct 14, 2020"
"Baby Milestone Cards
            4+",21.4 MB,4+,English,$1.99,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-milestone-cards/id1229039217,1,"Sep 12, 2017","Sep 12, 2017"
"Baby Monitor TEDDY
            4+",15.3 MB,4+,English,Free,True,4.5,714 Ratings,"User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-monitor-teddy/id1345490631,5,"Dec 7, 2021","Jul 8, 2019"
"Baby Movement Tracker
            4+",6.9 MB,4+,English,Free,N/A,4.6,30 Ratings,N/A,https://apps.apple.com/us/app/baby-movement-tracker/id1465357473,3,"Nov 24, 2020","May 25, 2019"
"Baby Music -Bed time companion
            4+",9.1 MB,4+,English,Free,True,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-music-bed-time-companion/id1088694851,5,"Oct 28, 2019","Mar 11, 2016"
"Baby Movement Tracker
            4+",6.9 MB,4+,English,Free,N/A,4.6,30 Ratings,N/A,https://apps.apple.com/us/app/baby-movement-tracker/id1465357473,3,"Nov 24, 2020","May 25, 2019"
"Baby Music -Bed time companion
            4+",9.1 MB,4+,English,Free,True,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-music-bed-time-companion/id1088694851,5,"Oct 28, 2019","Mar 11, 2016"
"Baby Music Pro - Bed companion
            4+",9.1 MB,4+,English,$0.99,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-music-pro-bed-companion/id1088694855,5,"Oct 26, 2019","Mar 11, 2016"
"Baby Names (•◡•)
            4+",36.3 MB,4+,"English, Arabic, Dutch, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish


        more",Free,N/A,3.8,55 Ratings,N/A,https://apps.apple.com/us/app/baby-names/id473526598,5,"Jan 18, 2020","Oct 23, 2011"
"Baby Names for boys and girls
            4+",20.1 MB,4+,"English, Japanese",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-names-for-boys-and-girls/id1130761039,3,"Jan 27, 2020","Jul 4, 2016"
"Baby Night Sleep zZz
            4+",78.7 MB,4+,English,Free,True,5.0,1 Rating,"Location,Identifiers,Usage Data,Location,Identifiers,Usage Data",https://apps.apple.com/us/app/baby-night-sleep-zzz/id1572842390,1,N/A,N/A
"Baby Patterns - Track feedings
            4+",11.3 MB,4+,English,$4.99,N/A,5.0,2 Ratings,N/A,https://apps.apple.com/us/app/baby-patterns-track-feedings/id1404068130,12,"Jan 17, 2020","Sep 14, 2018"
"Baby Pet Foot Doctor Girl Game
            12+",88.7 MB,"12+

              Infrequent/Mild Medical/Treatment Information
Infrequent/Mild Horror/Fear Themes
Infrequent/Mild Realistic Violence
Infrequent/Mild Mature/Suggestive Themes
Infrequent/Mild Profanity or Crude Humor
Infrequent/Mild Cartoon or Fantasy Violence",English,Free,True,3.3,4 Ratings,"User Content,Identifiers,Usage Data",https://apps.apple.com/us/app/baby-pet-foot-doctor-girl-game/id889782304,6,"Mar 3, 2021","Jun 26, 2014"
"Baby Planner
            12+",29.6 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Traditional Chinese",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-planner/id1370807264,5,"Sep 6, 2018","May 9, 2018"
"Baby Pony Games - Dentist Game
            4+",168.6 MB,4+,English,Free,N/A,4.5,306 Ratings,Other Data,https://apps.apple.com/us/app/baby-pony-games-dentist-game/id1554742598,1,N/A,N/A
"Baby Pregnancy Tracker (Lite)
            4+",1.8 MB,4+,English,Free,N/A,3.1,275 Ratings,N/A,https://apps.apple.com/us/app/baby-pregnancy-tracker-lite/id336472652,4,"Jan 27, 2012","Nov 10, 2009"
"Baby Prenatal Music - Pregnant Lullaby
            4+",6.6 MB,4+,"English, Simplified Chinese, Traditional Chinese",Free,True,4.3,3 Ratings,N/A,https://apps.apple.com/us/app/baby-prenatal-music-pregnant-lullaby/id1150985305,1,"Sep 17, 2016","Sep 17, 2016"
"Baby Progress
            4+",59.1 MB,4+,"English, Russian, Ukrainian",Free,N/A,5.0,1 Rating,N/A,https://apps.apple.com/us/app/baby-progress/id1250680657,7,"Mar 8, 2019","Apr 2, 2018"
"Baby Rec.
            4+",7.8 MB,4+,"English, Japanese, Simplified Chinese, Traditional Chinese",Free,N/A,2.0,1 Rating,N/A,https://apps.apple.com/us/app/baby-rec/id590209577,7,"Feb 9, 2015","Jan 21, 2013"
"Baby Relax
            4+",88.4 MB,4+,English,Free,True,N/A,N/A,"Usage Data,Diagnostics",https://apps.apple.com/us/app/baby-relax/id1541120242,5,"May 24, 2021","Jan 29, 2021"
"Baby Shusher White Noise Sleep
            4+",136.7 MB,4+,"English, Arabic, Catalan, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokmål, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese


        more",Free,True,5.0,1 Rating,N/A,https://apps.apple.com/us/app/baby-shusher-white-noise-sleep/id1497129849,12,"Nov 11, 2020","Feb 22, 2020"
"Baby Shusher: Calm Sleep Sound
            4+",33.3 MB,4+,English,$4.99,N/A,3.2,285 Ratings,N/A,https://apps.apple.com/us/app/baby-shusher-calm-sleep-sound/id419606496,18,"Feb 19, 2021","Mar 1, 2011"
"Baby Sicherheit Checklisten
            4+",67.7 MB,4+,German,Free,N/A,5.0,1 Rating,N/A,https://apps.apple.com/us/app/baby-sicherheit-checklisten/id982329926,3,"Jan 3, 2018","Apr 30, 2015"
"Baby Sicherheit PRO
            4+",65.9 MB,4+,German,$0.99,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-sicherheit-pro/id982328797,4,"Mar 1, 2021","Apr 21, 2015"
"Baby Sleep & Stop Crying Sound
            4+",59.8 MB,4+,"English, Japanese, Simplified Chinese, Traditional Chinese",$0.99,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/baby-sleep-stop-crying-sound/id1241761757,3,"Aug 22, 2021","Jun 1, 2017"
"Baby Sleep - Lullabies App
            4+",130.3 MB,4+,"English, German",Free,N/A,4.2,5 Ratings,N/A,https://apps.apple.com/us/app/baby-sleep-lullabies-app/id1438864832,1,N/A,N/A
