App Name,Size,Age Rating,Languages,Price,InApp Purchase,Average Rating,Rating Count,Privacy Data,App Link,Number of Versions,Last Version Date,First Version Date
"Yirdoc
            9+",27.1 MB,"9+

              Infrequent/Mild Cartoon or Fantasy Violence","English, German, Korean, Simplified Chinese",Free,N/A,1.0,1 Rating,N/A,https://apps.apple.com/us/app/yirdoc/id1252204832,13,"Dec 29, 2019","Jul 24, 2017"
"Yire Medica
            4+",48.5 MB,4+,"English, Arabic, Danish, Dutch, Finnish, French, German, Hebrew, Italian, Japanese, Korean, Norwegian Bokmål, Portuguese, Romanian, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese, Turkish


        more",Free,N/A,5.0,1 Rating,"Contact Info,User Content,Search History,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/yire-medica/id1592904081,2,"Jan 27, 2022","Oct 31, 2021"
"YKS
            17+",41.7 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Simplified Chinese",Free,N/A,N/A,N/A,"Usage Data,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/yks/id1556395458,6,"Mar 17, 2022","Mar 28, 2021"
"Yliopiston Apteekki
            12+",42.8 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Finnish",Free,N/A,N/A,N/A,"Contact Info,Identifiers,Other Data",https://apps.apple.com/us/app/yliopiston-apteekki/id1405660937,17,"May 26, 2021","Dec 18, 2018"
"YM Player
            4+",132.8 MB,4+,"English, Japanese",$16.99,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/ym-player/id891175893,16,"Jan 24, 2022","Jul 4, 2014"
"YNSA Plus
            17+",41.5 MB,"17+

              Unrestricted Web Access","English, Catalan, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hungarian, Indonesian, Italian, Japanese, Korean, Norwegian Bokmål, Persian, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Traditional Chinese, Turkish


        more",Free,N/A,1.0,2 Ratings,N/A,https://apps.apple.com/us/app/ynsa-plus/id1451920163,2,"Mar 13, 2019","Feb 16, 2019"
"YO Experience
            12+",65.1 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/yo-experience/id1372745930,2,"Aug 10, 2018","Aug 9, 2018"
"YO Farma
            17+",131.9 MB,"17+

              Infrequent/Mild Mature/Suggestive Themes
Frequent/Intense Medical/Treatment Information
Infrequent/Mild Alcohol, Tobacco, or Drug Use or References","English, Spanish",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/yo-farma/id1482149993,3,"Jun 24, 2020","Oct 3, 2019"
"YO Sperm Test Wi-Fi
            17+",473.9 MB,"17+

              Frequent/Intense Medical/Treatment Information",,Free,N/A,5.0,1 Rating,"Usage Data,Diagnostics",https://apps.apple.com/us/app/yo-sperm-test-wi-fi/id1479375457,6,"Apr 5, 2021","Dec 22, 2020"
"Yodawy
            17+",71.7 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Arabic",Free,N/A,4.4,365 Ratings,"Usage Data,Contact Info,User Content,Search History,Identifiers,Location,Usage Data,Diagnostics",https://apps.apple.com/us/app/yodawy/id1289659773,25,"Jun 13, 2022","Mar 14, 2021"
"YoDoc
            4+",8.2 MB,4+,"English, Spanish",Free,True,4.2,5 Ratings,N/A,https://apps.apple.com/us/app/yodoc/id962537946,6,"Mar 10, 2021","Mar 12, 2015"
"Yoga (Breathing Apps)
            12+",58.5 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Czech, Dutch, French, German, Italian, Japanese, Korean, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese, Turkish


        more",Free,N/A,2.0,1 Rating,N/A,https://apps.apple.com/us/app/yoga-breathing-apps/id985675916,1,"May 12, 2015","May 12, 2015"
"Eye Yoga - Exercise your eyes
            4+",13.2 MB,4+,"English, French",Free,True,N/A,N/A,N/A,https://apps.apple.com/us/app/eye-yoga-exercise-your-eyes/id1496636264,1,N/A,N/A
"Yoga for Weight-Loss
            12+",32.1 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,$4.99,N/A,1.0,1 Rating,N/A,https://apps.apple.com/us/app/yoga-for-weight-loss/id516691760?mt=12,3,"Dec 1, 2014","Apr 22, 2012"
"Yoga Music - Zen Meditation
            4+",12.8 MB,4+,English,Free,True,N/A,N/A,N/A,https://apps.apple.com/us/app/yoga-music-zen-meditation/id1088660475,3,"Oct 18, 2019","Mar 4, 2016"
"Yoga Music and Relaxing Sounds Free HD - Bring you to a new world
            4+",157.7 MB,4+,"English, Arabic, Catalan, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hungarian, Italian, Japanese, Korean, Norwegian Bokmål, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian


        more",Free,True,4.7,110 Ratings,N/A,https://apps.apple.com/us/app/yoga-music-and-relaxing-sounds-free-hd-bring-you-to/id879080266,10,"Mar 10, 2016","May 18, 2014"
"Yoga Nidra - Deep Relaxation
            4+",322.8 MB,4+,English,$3.99,N/A,4.8,437 Ratings,N/A,https://apps.apple.com/us/app/yoga-nidra-deep-relaxation/id430531216,9,"Jan 3, 2020","Apr 13, 2011"
"Yoga Nidra - Guided Meditation
            12+",152.9 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,$2.99,N/A,4.8,5 Ratings,Usage Data,https://apps.apple.com/us/app/yoga-nidra-guided-meditation/id1033007168,3,"Jul 28, 2021","Mar 18, 2016"
"Yoga Nidra - Relaxation Lite
            4+",259.5 MB,4+,English,Free,N/A,4.8,636 Ratings,N/A,https://apps.apple.com/us/app/yoga-nidra-relaxation-lite/id444707986,8,"Jan 3, 2020","Jul 2, 2011"
"Yoga Nidra: Sacred Sleep
            4+",279.2 MB,4+,English,Free,True,4.6,205 Ratings,Diagnostics,https://apps.apple.com/us/app/yoga-nidra-sacred-sleep/id1003009018,4,"May 28, 2020","Jul 8, 2015"
"Yoga World
            4+",15.4 MB,4+,English,Free,True,1.0,1 Rating,N/A,https://apps.apple.com/us/app/yoga-world/id695435037,2,"Sep 12, 2014","Sep 13, 2013"
"Yoga: Poses and Moves at Home
            4+",113.7 MB,4+,English,Free,True,4.3,1.2K Ratings,"Purchases,Identifiers,Usage Data,Other Data,Purchases,Contact Info,User Content,Identifiers,Usage Data,Diagnostics,Other Data",https://apps.apple.com/us/app/yoga-poses-and-moves-at-home/id1148951074,25,"Apr 16, 2022","Sep 9, 2019"
"Yogahealer
            4+",63 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/yogahealer/id1500238690,1,N/A,N/A
"YogiBirth: Pregnancy Yoga App
            12+",28.6 MB,"12+

              Infrequent/Mild Medical/Treatment Information
Infrequent/Mild Sexual Content and Nudity
Infrequent/Mild Mature/Suggestive Themes",English,Free,True,4.7,130 Ratings,N/A,https://apps.apple.com/us/app/yogibirth-pregnancy-yoga-app/id1472732357,14,"Aug 20, 2020","Aug 7, 2019"
"YOGU
            4+",357.4 KB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/yogu/id1574676791,8,"Mar 30, 2022","Jul 22, 2021"
"Yokumiru（ヨクミル）
            17+",162.4 MB,"17+

              Infrequent/Mild Alcohol, Tobacco, or Drug Use or References
Frequent/Intense Medical/Treatment Information",English,Free,N/A,N/A,N/A,"Health & Fitness,Financial Info,Contact Info,User Content,Sensitive Info,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/yokumiru-%E3%83%A8%E3%82%AF%E3%83%9F%E3%83%AB/id1519400662,25,"May 11, 2022","Dec 11, 2020"
"Yolo County EMS Agency
            17+",10.3 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,3.0,2 Ratings,N/A,https://apps.apple.com/us/app/yolo-county-ems-agency/id721183927,14,"Feb 22, 2020","Oct 14, 2013"
"Yolo Pharmacy
            17+",95.9 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Dutch, French, German, Italian, Portuguese",Free,N/A,N/A,N/A,"Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/yolo-pharmacy/id1534779826,2,"Nov 9, 2021","Oct 7, 2020"
"YonkerCare
            4+",65.4 MB,4+,"English, Simplified Chinese, Spanish",Free,N/A,2.0,1 Rating,N/A,https://apps.apple.com/us/app/yonkercare/id1521766443,3,"Sep 7, 2020","Jul 27, 2020"
"Yoo Direct
            12+",23.2 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/yoo-direct/id1538644700,17,"May 31, 2022","Dec 4, 2020"
"York & Co.
            17+",18.9 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/york-co/id1159004290,3,"Jul 30, 2020","Oct 18, 2016"
"Yosi Health
            4+",30.3 MB,4+,English,Free,N/A,5.0,2 Ratings,"Financial Info,Contact Info,Sensitive Info,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/yosi-health/id1503659281,25,"May 30, 2022","Apr 3, 2020"
"You + ME Symptom Tracker
            12+",37.7 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,3.0,12 Ratings,"Health & Fitness,Identifiers,Sensitive Info,Diagnostics",https://apps.apple.com/us/app/you-me-symptom-tracker/id1458418432,7,"Nov 27, 2021","Jan 17, 2020"
"You Saude
            17+",30.6 MB,17+,Portuguese,Free,N/A,N/A,N/A,Usage Data,https://apps.apple.com/us/app/you-saude/id1578948019,1,N/A,N/A
"You_Care
            17+",2.6 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/you-care/id1535472262,2,"Jan 15, 2021","Nov 5, 2020"
"YouCallMD
            17+",67.4 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,3.2,9 Ratings,"Contact Info,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/youcallmd/id918662204,13,"Jan 11, 2022","Oct 8, 2014"
"YouDermoscopy
            17+",146.8 MB,"17+

              Frequent/Intense Medical/Treatment Information
Infrequent/Mild Mature/Suggestive Themes","English, Bulgarian, Croatian, French, German, Greek, Italian, Polish, Portuguese, Romanian, Russian, Spanish",Free,N/A,4.6,26 Ratings,"Contact Info,User Content,Usage Data",https://apps.apple.com/us/app/youdermoscopy/id840064705,25,"Jun 17, 2022","Mar 23, 2016"
"YouHealthy
            17+",37.1 MB,"17+

              Infrequent/Mild Medical/Treatment Information
Unrestricted Web Access",English,Free,N/A,N/A,N/A,"Health & Fitness,Contact Info,Sensitive Info,Contact Info,Diagnostics",https://apps.apple.com/us/app/youhealthy/id1560793907,19,"May 18, 2022","Apr 8, 2021"
"YouMed - Đặt lịch khám dễ dàng
            12+",65.8 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,5.0,2 Ratings,"Identifiers,Usage Data,Contact Info,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/youmed-%C4%91%E1%BA%B7t-l%E1%BB%8Bch-kh%C3%A1m-d%E1%BB%85-d%C3%A0ng/id1466077723,25,"Jun 14, 2022","Jul 3, 2021"
"YouMed Edu-Đào tạo trực tuyến
            12+",49.8 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,N/A,N/A,Identifiers,https://apps.apple.com/us/app/youmed-edu-%C4%91%C3%A0o-t%E1%BA%A1o-tr%E1%BB%B1c-tuy%E1%BA%BFn/id1538090091,6,"Mar 15, 2021","Dec 14, 2020"
"YouMed HCP
            4+",41.3 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/youmed-hcp/id1469414398,25,"Jun 17, 2022","Aug 25, 2020"
"Youmeda: For Medical Providers
            17+",90.3 MB,"17+

              Unrestricted Web Access","English, Arabic",Free,N/A,N/A,N/A,Location,https://apps.apple.com/us/app/youmeda-for-medical-providers/id1538572522,7,"Jun 1, 2022","Nov 16, 2020"
"YouMeda: Doctors,Labs,Pharmacy
            4+",118.6 MB,4+,"English, Arabic",Free,N/A,5.0,1 Rating,"Usage Data,Location,Contact Info,Usage Data,Diagnostics",https://apps.apple.com/us/app/youmeda-doctors-labs-pharmacy/id1537362084,18,"May 19, 2022","Nov 11, 2020"
"YouMedic
            4+",16.7 MB,4+,English,Free,N/A,N/A,N/A,Contact Info,https://apps.apple.com/us/app/youmedic/id1296214222,6,"May 25, 2022","Oct 19, 2017"
"Youper Therapy & Self-Care
            12+",119.8 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,True,4.8,14.4K Ratings,"Health & Fitness,Contact Info,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/youper-therapy-self-care/id1060691513,25,"May 26, 2022","Jun 18, 2021"
"Your Accelerate
            4+",29.6 MB,"4+

              Infrequent/Mild Contests",English,Free,N/A,4.7,15 Ratings,"Contact Info,Contacts,User Content,Search History,Identifiers,Usage Data,Diagnostics,Contact Info,Contacts,User Content,Search History,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/your-accelerate/id1567056804,4,"Dec 9, 2021","Jul 26, 2021"
"Your Baby Time
            4+",56.8 MB,4+,"English, Simplified Chinese, Traditional Chinese",Free,N/A,5.0,1 Rating,N/A,https://apps.apple.com/us/app/your-baby-time/id1466830419,7,"Mar 15, 2020","Jun 11, 2019"
"Your Benefits by IMA Health
            12+",47.7 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,4.6,31 Ratings,N/A,https://apps.apple.com/us/app/your-benefits-by-ima-health/id1527246973,25,"Jun 15, 2022","Jul 27, 2021"
"Your Blood Pressure
            4+",7.3 MB,4+,English,Free,N/A,4.0,1 Rating,N/A,https://apps.apple.com/us/app/your-blood-pressure/id557794618,5,"May 8, 2018","Oct 3, 2012"
"Your BMI: Body Mass Index Calc
            4+",30.9 MB,4+,English,Free,N/A,2.5,4 Ratings,N/A,https://apps.apple.com/us/app/your-bmi-body-mass-index-calc/id1458739175,1,N/A,N/A
"Your Care Card
            4+",85.6 MB,4+,English,Free,N/A,4.0,7 Ratings,Contact Info,https://apps.apple.com/us/app/your-care-card/id1355112732,12,"Apr 11, 2021","Jun 13, 2018"
"Your Childs Height & Weight
            4+",4.6 MB,4+,English,Free,N/A,4.5,4 Ratings,N/A,https://apps.apple.com/us/app/your-childs-height-weight/id367292684,6,"May 24, 2018","Apr 15, 2010"
"Your Childs Milestones
            4+",8.7 MB,4+,English,Free,N/A,1.3,3 Ratings,N/A,https://apps.apple.com/us/app/your-childs-milestones/id444357657,5,"May 25, 2018","Jun 22, 2011"
"Your Cholesterol
            4+",5.3 MB,4+,English,Free,N/A,3.0,4 Ratings,N/A,https://apps.apple.com/us/app/your-cholesterol/id387813754,5,"May 16, 2018","Aug 26, 2010"
"Your Diabetes Diary
            4+",7.7 MB,4+,English,Free,N/A,2.5,2 Ratings,N/A,https://apps.apple.com/us/app/your-diabetes-diary/id514186309,4,"Jun 7, 2018","Apr 3, 2012"
"Your Doctor App
            12+",25.2 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Spanish",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/your-doctor-app/id553574044,3,"Dec 29, 2019","Sep 10, 2012"
"Your Flex Benefits
            4+",6.5 MB,4+,English,Free,N/A,2.7,45 Ratings,"Financial Info,Location,Contact Info,Identifiers,Usage Data",https://apps.apple.com/us/app/your-flex-benefits/id1324566967,9,"Nov 10, 2021","Dec 14, 2017"
"Your Food Intolerance
            4+",6.1 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/your-food-intolerance/id456148968,4,"May 21, 2018","Sep 6, 2011"
"Your Health Pharmacy
            12+",19.3 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Spanish",Free,N/A,5.0,1 Rating,"Health & Fitness,Location,Contact Info,User Content,Identifiers,Sensitive Info",https://apps.apple.com/us/app/your-health-pharmacy/id1516836114,3,"Jun 22, 2021","Jul 24, 2020"
"Your Health Pro
            4+",110.4 MB,4+,"English, German, Spanish",Free,N/A,3.0,3 Ratings,N/A,https://apps.apple.com/us/app/your-health-pro/id1558354665,14,"Jun 14, 2022","May 18, 2021"
"Your Health | دليلك الصحي
            12+",10.3 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Arabic",Free,N/A,5.0,2 Ratings,N/A,https://apps.apple.com/us/app/your-health-%D8%AF%D9%84%D9%8A%D9%84%D9%83-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A/id883172120,2,"May 5, 2015","Jun 19, 2014"
