App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Qare - Consultez un médecin en vidéo 7j/7,PEGI 3,0,False,4.6,12.2K,https://play.google.com/store/apps/details?id=com.karmamobile,"May 12, 2022","Dec 3, 2017","500,000+ ",1.8.241,FR
Diabetes:M - Management & Blood Sugar Tracker App,PEGI 3,0,True,4.2,21.9K,https://play.google.com/store/apps/details?id=com.mydiabetes,"Jan 10, 2022","Apr 16, 2013","500,000+ ",8.0.13,FR
Anatomy Learning - 3D Anatomy,PEGI 3,0,True,4.4,103K,https://play.google.com/store/apps/details?id=com.AnatomyLearning.Anatomy3DViewer3,"Mar 29, 2022","Mar 20, 2014","5,000,000+ ",2.1.351,FR
My Crisalix,PEGI 12 • Nudity,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.crisalix.My,"Oct 14, 2021","Nov 26, 2019","10,000+ ",3.4.1,FR
Glycemic Index Load in food net carbs diet tracker,PEGI 3,0,True,4.3,14.3K,https://play.google.com/store/apps/details?id=com.creamsoft.mygi,"Feb 20, 2022","Sep 11, 2014","500,000+ ",3.6.7.2,FR
MediFile,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.monecho.medifile,"Apr 22, 2022","Jan 19, 2018","100,000+ ",2.0.16,FR
Biloba - On-demand pediatrics,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=ba.bilo.mc,"Jun 7, 2022","Jul 10, 2020","50,000+ ",1.38.3,FR
My Calendar - Period Tracker,PEGI 3,0,True,4.9,385K,https://play.google.com/store/apps/details?id=com.lbrc.PeriodCalendar,"Jun 20, 2022","Aug 16, 2015","10,000,000+ ",8.3.1,FR
VIDAL Mobile,PEGI 3,0,True,4.1,6.58K,https://play.google.com/store/apps/details?id=com.mobicrea.vidal,"Apr 26, 2022","Feb 21, 2013","500,000+ ",Varies with device,FR
Staying Alive,PEGI 3,0,False,2.4,2.76K,https://play.google.com/store/apps/details?id=com.mobilehealth.cardiac,"Jun 16, 2022","Jul 27, 2011","500,000+ ",6.8.0,FR
Malo - L’ Appli des Parents,PEGI 3,N/A,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.kelindi.malo,"Jun 17, 2022",N/A,"10,000+ ",2.7.10,FR
Procédures anesthésiques vol 2,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.jle.pa2,"Jun 9, 2022","Feb 2, 2022",500+ ,1.1.5,FR
CardioSignal,PEGI 3,0,True,1.8,512,https://play.google.com/store/apps/details?id=com.precordior.cardiosignal,"Feb 7, 2022","Apr 2, 2020","100,000+ ",2.10.1,FR
"SantéVet - Ensemble, prenons soin de votre animal",PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.santevet.france,"May 4, 2022",N/A,"50,000+ ",22.1.2-0,FR
Sanvello: Anxiety & Depression,Parental guidance • Parental Guidance Recommended,0,True,4.5,23.3K,https://play.google.com/store/apps/details?id=com.pacificalabs.pacifica,"Jun 15, 2022","Jan 26, 2015","1,000,000+ ",8.54.0,FR
Doctolib,PEGI 3,0,False,4.5,330K,https://play.google.com/store/apps/details?id=fr.doctolib.www,"Jun 14, 2022","Mar 11, 2020","10,000,000+ ",3.4.11,FR
DGSA Dry Needling Videos,PEGI 3,N/A,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.kempfsolutions.dgsavideo,"Mar 2, 2021","Feb 18, 2020","1,000+ ",1.3.6,FR
Efelya - Pregnancy Tracker,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.efelya,"Jun 17, 2022","Feb 17, 2021","50,000+ ",1.20.4,FR
Sunna Médecine,PEGI 3,£0.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.decodev.sunna_medecin,"Mar 8, 2022","Mar 8, 2022",10+ ,1.0.0,FR
AlbuSoins,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=fr.albus.albusoins,"May 2, 2022","Nov 17, 2016","10,000+ ",1.4.8,FR
Blood Pressure Tracker,PEGI 3,0,True,4.8,13.5K,https://play.google.com/store/apps/details?id=com.aadhk.lite.bptracker,"May 11, 2022","Oct 24, 2011","1,000,000+ ",12.5.0-inApp,FR
Human Anatomy Atlas 2021,PEGI 3,£21.49,True,4.5,10.1K,https://play.google.com/store/apps/details?id=com.visiblebody.atlas,"Mar 17, 2021","Sep 30, 2016","100,000+ ",2021.2.27,FR
myPhonak,PEGI 3,0,False,2.3,7.16K,https://play.google.com/store/apps/details?id=com.sonova.phonak.dsapp,"Feb 27, 2022","Aug 30, 2018","1,000,000+ ",4.0.6,FR
Blood Pressure Diary,PEGI 3,0,True,4.7,70K,https://play.google.com/store/apps/details?id=com.bluefish.bloodpressure,"Apr 14, 2020","Dec 2, 2018","1,000,000+ ",0.1.17,FR
Anesthesiology Examination and Board Review,PEGI 3,£64.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.usatineMediaLLC.anesthesiologyReview,"Mar 13, 2021","Feb 21, 2014",50+ ,1.2,FR
Sanford Guide,PEGI 3,0,True,4.2,3.48K,https://play.google.com/store/apps/details?id=com.sanfordguide.amt,"May 10, 2022","Aug 4, 2014","100,000+ ",5.1.13,FR
myDiabby,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=fr.be4life.mydiabbydt,"Apr 11, 2022","Jul 17, 2017","100,000+ ",2.8.22,FR
Appli d’orthophonie 1 : exercices d’articulation,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.pmqsoftware.logopedie.fr1,"Mar 22, 2017","Nov 13, 2016","50,000+ ",2.24,FR
Mes Analyses,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.agfa,"Dec 1, 2020","Mar 16, 2012","100,000+ ",1.12,FR
ALHOSN UAE,PEGI 3,0,False,2.8,49.7K,https://play.google.com/store/apps/details?id=doh.health.shield,"Jun 21, 2022","Apr 7, 2020","5,000,000+ ",3.5.2,FR
MySantéclair,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.santeclair.app,"Jan 31, 2022",N/A,"10,000+ ",1.0.1(3),FR
Pranic Healing® Mobile,PEGI 3,£32.49,False,4.9,139,https://play.google.com/store/apps/details?id=com.pranic.android,"May 16, 2019","Apr 4, 2013","1,000+ ",1.0.7,FR
Medaviz – Teleconsultation,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.medavizio,"Jun 20, 2022","Jul 11, 2019","100,000+ ",4.6.1,FR
CARDIO3® ECHO,PEGI 3,£31.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.rekesh.cardio3echo,"Feb 5, 2015","Feb 18, 2012",100+ ,1.11,FR
vet-Anatomy,PEGI 18,0,True,4.0,985,https://play.google.com/store/apps/details?id=net.imaios.vetanatomy,"Apr 25, 2022","Oct 25, 2016","100,000+ ",2.1.2,FR
inzee.care,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=care.inzee.app,"Jun 3, 2022","Mar 24, 2020","10,000+ ",9.2,FR
BelongMS improve life with MS,Parental guidance • Parental Guidance Recommended,0,True,4.2,1.27K,https://play.google.com/store/apps/details?id=com.belongtail.ms,"Jun 22, 2022","Dec 8, 2019","100,000+ ",2.3.9,FR
ADEL l'application Santé Elsan,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=care.elsan.adel.phone,"Jun 1, 2022",N/A,"100,000+ ",3.7.1,FR
L'Appli qui Sauve: Croix Rouge,PEGI 3,N/A,False,4.4,2.52K,https://play.google.com/store/apps/details?id=com.tkm.crf,"Mar 16, 2022","Sep 2, 2011","100,000+ ",3.9.0,FR
Language Therapy: Aphasia,PEGI 3,£64.99,False,4.6,76,https://play.google.com/store/apps/details?id=com.tactustherapy.languagetherapy,"Jun 17, 2022","Feb 29, 2016","1,000+ ",4.0.195,FR
Full Code - Emergency Medicine Simulation,PEGI 3,0,True,4.2,2.2K,https://play.google.com/store/apps/details?id=com.minerva_medical.minerva,"Apr 20, 2022","Aug 9, 2018","100,000+ ",2.9,FR
Alan France : assurance santé,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.alanmobile,"Jun 23, 2022","Jun 16, 2018","100,000+ ",1.244.4,FR
PeduliLindungi,PEGI 3,0,False,2.2,954K,https://play.google.com/store/apps/details?id=com.telkom.tracencare,"Jun 11, 2022","Aug 2, 2021","50,000,000+ ",4.4.6,FR
Livi – See a Doctor by Video,PEGI 3,0,False,4.5,19.2K,https://play.google.com/store/apps/details?id=health.livi.android,"Jun 7, 2022","Sep 14, 2018","1,000,000+ ",3.43.2,FR
FibriCheck,PEGI 3,0,True,3.3,6.32K,https://play.google.com/store/apps/details?id=com.qompium.fibricheck,"Jun 2, 2022","Aug 23, 2016","500,000+ ",2.3.0,FR
e-Anatomy,PEGI 18,0,True,3.9,2.82K,https://play.google.com/store/apps/details?id=net.imaios.eanatomy,"May 17, 2022","Oct 20, 2011","500,000+ ",5.2.7,FR
Anatomy & Physiology,PEGI 3,£31.49,False,3.7,387,https://play.google.com/store/apps/details?id=com.argosy.vb.anatomyandphysiology,"Jun 24, 2019","Jan 14, 2016","10,000+ ",6.2.00,FR
mySugr - Diabetes Tracker Log,PEGI 3,0,True,4.4,68.4K,https://play.google.com/store/apps/details?id=com.mysugr.android.companion,"Jun 20, 2022","Dec 6, 2013","1,000,000+ ",3.92.33,FR
Oticon ON,PEGI 3,0,False,2.8,5.48K,https://play.google.com/store/apps/details?id=com.oticon.remotecontrol,"Sep 27, 2021","Nov 23, 2016","500,000+ ",Varies with device,FR
SAUV Life,Parental guidance • Parental Guidance Recommended,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.sauvlife.app,"Jul 20, 2021","Jan 3, 2019","500,000+ ",2.5.1,FR
SkinScreener,PEGI 3,0,True,3.7,229,https://play.google.com/store/apps/details?id=at.skinscreener,"Mar 28, 2022","Oct 2, 2020","50,000+ ",2.16.38,FR
FreeStyle LibreLink - FR,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.freestylelibre.app.fr,"Mar 11, 2021",N/A,"500,000+ ",2.5.3,FR
Visual Acupuncture 3D,PEGI 3,0,True,4.2,871,https://play.google.com/store/apps/details?id=com.graphicvizion.visualacupuncturefr,"Jul 6, 2019","Mar 29, 2017","100,000+ ",3.3,FR
360 medics,PEGI 3,0,False,4.6,4.82K,https://play.google.com/store/apps/details?id=com.myluckyday.tcsmedics,"May 6, 2022","Jan 16, 2015","100,000+ ",2.31,FR
Urg' de garde 2021-2022,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.johnlibey.urgdegarde21_22,"May 7, 2022","Jan 30, 2021","10,000+ ",1.1.4,FR
Watchelp Assistant,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchelp_assistant.app,"May 1, 2022","Jul 20, 2020","5,000+ ",1.0.19,FR
Signia App,PEGI 3,0,False,2.5,6.94K,https://play.google.com/store/apps/details?id=com.signia.rta,"Jun 9, 2022","Sep 16, 2019","500,000+ ",2.5.70.6698,FR
GlassesOff,PEGI 3,0,True,3.5,1.5K,https://play.google.com/store/apps/details?id=com.glassesoff.android,"Apr 19, 2021","Jun 27, 2014","100,000+ ",1.0.0.27,FR
CovPass-Malta,PEGI 3,0,False,1.8,98,https://play.google.com/store/apps/details?id=mt.gov.CovPassMalta,"Jan 25, 2022","Sep 14, 2021","10,000+ ",2.1-acc,FR
TopSoins,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.topaze.mobile.topsoins,"May 2, 2022","Apr 29, 2020",500+ ,1.4.8,FR
Cleo: suivi personnalisé de la sclérose en plaques,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.biogen.cleo.fr,"Apr 20, 2022",N/A,"100,000+ ",1.12.2,FR
Doctolib Pro,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=fr.doctolib.pro,"Jun 14, 2022","May 27, 2021","100,000+ ",3.3.8,FR
MySOS,PEGI 3,0,False,1.8,1.68K,https://play.google.com/store/apps/details?id=net.allm.mysos,"Jun 10, 2022","Nov 3, 2015","500,000+ ",3.1.10,FR
SOS Médecins,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.lomaco.sobek.patient,"Oct 14, 2021",N/A,"50,000+ ",1.3.0,FR
eConsult Sara,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.sara.teleconsultation,"Mar 1, 2022","May 23, 2019","100,000+ ",2022.3.1,FR
Maiia - Téléconsultation & RDV,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.cegedim.maiia.patient,"Jun 23, 2022","Feb 4, 2020","100,000+ ",1.28.4,FR
